timestamp,compressor_1_pressure,compressor_1_flow,compressor_1_power,compressor_1_activity,compressor_1_oil_temp,compressor_1_availability,compressor_2_pressure,compressor_2_flow,compressor_2_power,compressor_2_activity,compressor_2_oil_temp,compressor_2_availability,compressor_3_pressure,compressor_3_flow,compressor_3_power,compressor_3_activity,compressor_3_oil_temp,compressor_3_availability,compressor_4_pressure,compressor_4_flow,compressor_4_power,compressor_4_activity,compressor_4_bov_position,compressor_4_oil_temp,compressor_4_availability,station_pressure,station_flow,station_power,station_specific_power
2024-01-15 04:15:09,95.82,0.0,0.0,off,30.0,available,95.82,0.0,0.0,off,30.0,available,108.53,111.0,36.65,loaded,78.1,available,95.82,0.0,0.0,off,0.0,30.0,available,95.82,111.0,36.65,0.3302
2024-01-15 04:16:00,95.65,0.0,0.0,off,30.0,available,95.65,0.0,0.0,off,30.0,available,107.97,118.7,36.87,loaded,78.1,available,95.65,0.0,0.0,off,0.0,30.0,available,95.65,118.7,36.87,0.3106
2024-01-15 04:17:12,96.49,0.0,0.0,off,30.0,available,96.49,0.0,0.0,off,30.0,available,106.69,136.5,41.7,loaded,78.2,available,96.49,0.0,0.0,off,0.0,30.0,available,96.49,136.5,41.7,0.3055
2024-01-15 04:17:48,95.57,0.0,0.0,off,30.0,available,95.57,0.0,0.0,off,30.0,available,108.39,129.3,39.3,loaded,78.4,available,95.57,0.0,0.0,off,0.0,30.0,available,95.57,129.3,39.3,0.3039
2024-01-15 04:19:08,96.0,0.0,0.0,off,30.0,available,96.0,0.0,0.0,off,30.0,available,108.14,88.8,31.17,loaded,78.2,available,96.0,0.0,0.0,off,0.0,30.0,available,96.0,88.8,31.17,0.351
2024-01-15 04:19:50,94.9,0.0,0.0,off,30.0,available,94.9,0.0,0.0,off,30.0,available,107.59,126.4,37.09,loaded,78.7,available,94.9,0.0,0.0,off,0.0,30.0,available,94.9,126.4,37.09,0.2934
2024-01-15 04:20:59,94.44,0.0,0.0,off,30.0,available,94.44,0.0,0.0,off,30.0,available,107.47,124.5,39.42,loaded,78.5,available,94.44,0.0,0.0,off,0.0,30.0,available,94.44,124.5,39.42,0.3166
2024-01-15 04:21:50,96.09,0.0,0.0,off,30.0,available,96.09,0.0,0.0,off,30.0,available,108.02,125.3,37.63,loaded,78.3,available,96.09,0.0,0.0,off,0.0,30.0,available,96.09,125.3,37.63,0.3003
2024-01-15 04:22:50,96.94,0.0,0.0,off,30.0,available,96.94,0.0,0.0,off,30.0,available,108.7,114.3,40.06,loaded,78.7,available,96.94,0.0,0.0,off,0.0,30.0,available,96.94,114.3,40.06,0.3505
2024-01-15 04:23:45,96.23,0.0,0.0,off,30.0,available,96.23,0.0,0.0,off,30.0,available,107.64,102.5,36.14,loaded,78.6,available,96.23,0.0,0.0,off,0.0,30.0,available,96.23,102.5,36.14,0.3526
2024-01-15 04:25:09,96.12,0.0,0.0,off,30.0,available,96.12,0.0,0.0,off,30.0,available,108.31,121.4,40.13,loaded,78.7,available,96.12,0.0,0.0,off,0.0,30.0,available,96.12,121.4,40.13,0.3306
2024-01-15 04:26:11,95.73,0.0,0.0,off,30.0,available,95.73,0.0,0.0,off,30.0,available,107.74,107.7,36.23,loaded,78.9,available,95.73,0.0,0.0,off,0.0,30.0,available,95.73,107.7,36.23,0.3364
2024-01-15 04:26:50,95.81,0.0,0.0,off,30.0,available,95.81,0.0,0.0,off,30.0,available,107.88,121.4,37.48,loaded,78.5,available,95.81,0.0,0.0,off,0.0,30.0,available,95.81,121.4,37.48,0.3087
2024-01-15 04:28:15,95.49,0.0,0.0,off,30.0,available,95.49,0.0,0.0,off,30.0,available,108.27,115.3,40.12,loaded,78.4,available,95.49,0.0,0.0,off,0.0,30.0,available,95.49,115.3,40.12,0.348
2024-01-15 04:28:48,95.38,0.0,0.0,off,30.0,available,95.38,0.0,0.0,off,30.0,available,108.47,109.6,36.18,loaded,78.0,available,95.38,0.0,0.0,off,0.0,30.0,available,95.38,109.6,36.18,0.3301
2024-01-15 04:30:07,95.68,0.0,0.0,off,30.0,available,95.68,0.0,0.0,off,30.0,available,109.23,123.6,39.16,loaded,78.0,available,95.68,0.0,0.0,off,0.0,30.0,available,95.68,123.6,39.16,0.3168
2024-01-15 04:31:15,96.23,0.0,0.0,off,30.0,available,96.23,0.0,0.0,off,30.0,available,107.69,105.9,34.44,loaded,78.0,available,96.23,0.0,0.0,off,0.0,30.0,available,96.23,105.9,34.44,0.3252
2024-01-15 04:31:57,95.87,0.0,0.0,off,30.0,available,95.87,0.0,0.0,off,30.0,available,108.06,137.4,41.95,loaded,78.5,available,95.87,0.0,0.0,off,0.0,30.0,available,95.87,137.4,41.95,0.3053
2024-01-15 04:32:43,95.73,0.0,0.0,off,30.0,available,95.73,0.0,0.0,off,30.0,available,107.44,116.1,39.09,loaded,78.4,available,95.73,0.0,0.0,off,0.0,30.0,available,95.73,116.1,39.09,0.3367
2024-01-15 04:33:42,95.64,0.0,0.0,off,30.0,available,95.64,0.0,0.0,off,30.0,available,108.16,136.6,41.83,loaded,78.4,available,95.64,0.0,0.0,off,0.0,30.0,available,95.64,136.6,41.83,0.3062
2024-01-15 04:35:01,95.64,0.0,0.0,off,30.0,available,95.64,0.0,0.0,off,30.0,available,108.11,85.7,32.18,loaded,78.2,available,95.64,0.0,0.0,off,0.0,30.0,available,95.64,85.7,32.18,0.3755
2024-01-15 04:36:00,95.61,0.0,0.0,off,30.0,available,95.61,0.0,0.0,off,30.0,available,108.06,138.7,41.66,loaded,78.5,available,95.61,0.0,0.0,off,0.0,30.0,available,95.61,138.7,41.66,0.3004
2024-01-15 04:36:51,95.57,0.0,0.0,off,30.0,available,95.57,0.0,0.0,off,30.0,available,108.18,124.5,40.78,loaded,78.9,available,95.57,0.0,0.0,off,0.0,30.0,available,95.57,124.5,40.78,0.3276
2024-01-15 04:37:46,95.85,0.0,0.0,off,30.0,available,95.85,0.0,0.0,off,30.0,available,108.84,121.3,38.35,loaded,79.2,available,95.85,0.0,0.0,off,0.0,30.0,available,95.85,121.3,38.35,0.3162
2024-01-15 04:38:41,96.22,0.0,0.0,off,30.0,available,96.22,0.0,0.0,off,30.0,available,109.02,106.9,35.0,loaded,79.3,available,96.22,0.0,0.0,off,0.0,30.0,available,96.22,106.9,35.0,0.3274
2024-01-15 04:40:11,96.32,0.0,0.0,off,30.0,available,96.32,0.0,0.0,off,30.0,available,107.76,146.9,44.74,loaded,80.2,available,96.32,0.0,0.0,off,0.0,30.0,available,96.32,146.9,44.74,0.3046
2024-01-15 04:40:57,96.37,0.0,0.0,off,30.0,available,96.37,0.0,0.0,off,30.0,available,108.07,120.0,40.21,loaded,80.4,available,96.37,0.0,0.0,off,0.0,30.0,available,96.37,120.0,40.21,0.3351
2024-01-15 04:41:46,95.98,0.0,0.0,off,30.0,available,95.98,0.0,0.0,off,30.0,available,108.2,121.9,37.39,loaded,80.3,available,95.98,0.0,0.0,off,0.0,30.0,available,95.98,121.9,37.39,0.3067
2024-01-15 04:43:00,95.81,0.0,0.0,off,30.0,available,95.81,0.0,0.0,off,30.0,available,108.46,116.4,37.52,loaded,80.4,available,95.81,0.0,0.0,off,0.0,30.0,available,95.81,116.4,37.52,0.3223
2024-01-15 04:44:09,95.23,0.0,0.0,off,30.0,available,95.23,0.0,0.0,off,30.0,available,107.98,118.5,39.69,loaded,80.3,available,95.23,0.0,0.0,off,0.0,30.0,available,95.23,118.5,39.69,0.3349
2024-01-15 04:45:17,96.47,0.0,0.0,off,30.0,available,96.47,0.0,0.0,off,30.0,available,106.72,133.5,36.03,loaded,80.8,available,96.47,0.0,0.0,off,0.0,30.0,available,96.47,133.5,36.03,0.2699
2024-01-15 04:45:42,96.36,0.0,0.0,off,30.0,available,96.36,0.0,0.0,off,30.0,available,108.16,88.5,33.54,loaded,80.6,available,96.36,0.0,0.0,off,0.0,30.0,available,96.36,88.5,33.54,0.379
2024-01-15 04:46:53,96.21,0.0,0.0,off,30.0,available,96.21,0.0,0.0,off,30.0,available,107.17,68.4,31.05,loaded,81.1,available,96.21,0.0,0.0,off,0.0,30.0,available,96.21,68.4,31.05,0.4539
2024-01-15 04:47:47,95.91,0.0,0.0,off,30.0,available,95.91,0.0,0.0,off,30.0,available,107.67,118.7,37.6,loaded,81.3,available,95.91,0.0,0.0,off,0.0,30.0,available,95.91,118.7,37.6,0.3168
2024-01-15 04:49:18,95.88,0.0,0.0,off,30.0,available,95.88,0.0,0.0,off,30.0,available,108.62,126.6,41.6,loaded,81.2,available,95.88,0.0,0.0,off,0.0,30.0,available,95.88,126.6,41.6,0.3286
2024-01-15 04:50:06,95.38,0.0,0.0,off,30.0,available,95.38,0.0,0.0,off,30.0,available,107.81,104.2,30.84,loaded,81.2,available,95.38,0.0,0.0,off,0.0,30.0,available,95.38,104.2,30.84,0.296
2024-01-15 04:51:11,95.54,0.0,0.0,off,30.0,available,95.54,0.0,0.0,off,30.0,available,107.62,134.7,43.76,loaded,81.0,available,95.54,0.0,0.0,off,0.0,30.0,available,95.54,134.7,43.76,0.3249
2024-01-15 04:51:45,95.9,0.0,0.0,off,30.0,available,95.9,0.0,0.0,off,30.0,available,107.29,132.9,40.31,loaded,81.1,available,95.9,0.0,0.0,off,0.0,30.0,available,95.9,132.9,40.31,0.3033
2024-01-15 04:53:15,95.97,0.0,0.0,off,30.0,available,95.97,0.0,0.0,off,30.0,available,108.85,112.3,36.63,loaded,80.5,available,95.97,0.0,0.0,off,0.0,30.0,available,95.97,112.3,36.63,0.3262
2024-01-15 04:54:02,95.86,0.0,0.0,off,30.0,available,95.86,0.0,0.0,off,30.0,available,108.49,125.4,42.74,loaded,80.7,available,95.86,0.0,0.0,off,0.0,30.0,available,95.86,125.4,42.74,0.3408
2024-01-15 04:54:51,95.51,0.0,0.0,off,30.0,available,95.51,0.0,0.0,off,30.0,available,108.68,110.5,37.51,loaded,80.6,available,95.51,0.0,0.0,off,0.0,30.0,available,95.51,110.5,37.51,0.3395
2024-01-15 04:56:05,96.3,0.0,0.0,off,30.0,available,96.3,0.0,0.0,off,30.0,available,107.9,106.0,35.57,loaded,81.1,available,96.3,0.0,0.0,off,0.0,30.0,available,96.3,106.0,35.57,0.3356
2024-01-15 04:57:04,95.68,0.0,0.0,off,30.0,available,95.68,0.0,0.0,off,30.0,available,107.14,108.6,36.57,loaded,80.9,available,95.68,0.0,0.0,off,0.0,30.0,available,95.68,108.6,36.57,0.3367
2024-01-15 04:57:51,95.7,0.0,0.0,off,30.0,available,95.7,0.0,0.0,off,30.0,available,108.61,112.9,36.55,loaded,80.9,available,95.7,0.0,0.0,off,0.0,30.0,available,95.7,112.9,36.55,0.3237
2024-01-15 04:59:09,95.09,0.0,0.0,off,30.0,available,95.09,0.0,0.0,off,30.0,available,107.65,121.6,36.63,loaded,80.8,available,95.09,0.0,0.0,off,0.0,30.0,available,95.09,121.6,36.63,0.3012
2024-01-15 04:59:48,96.03,0.0,0.0,off,30.0,available,96.03,0.0,0.0,off,30.0,available,107.24,92.7,34.25,loaded,80.5,available,96.03,0.0,0.0,off,0.0,30.0,available,96.03,92.7,34.25,0.3695
2024-01-15 05:00:49,96.23,0.0,0.0,off,30.0,available,96.23,0.0,0.0,off,30.0,available,107.76,116.3,37.25,loaded,80.9,available,96.23,0.0,0.0,off,0.0,30.0,available,96.23,116.3,37.25,0.3203
2024-01-15 05:02:01,96.16,0.0,0.0,off,30.0,available,96.16,0.0,0.0,off,30.0,available,108.31,112.7,34.91,loaded,80.7,available,96.16,0.0,0.0,off,0.0,30.0,available,96.16,112.7,34.91,0.3098
2024-01-15 05:02:47,96.65,0.0,0.0,off,30.0,available,96.65,0.0,0.0,off,30.0,available,108.98,104.3,37.3,loaded,80.7,available,96.65,0.0,0.0,off,0.0,30.0,available,96.65,104.3,37.3,0.3576
2024-01-15 05:04:20,95.78,0.0,0.0,off,30.0,available,95.78,0.0,0.0,off,30.0,available,108.52,101.2,36.57,loaded,80.3,available,95.78,0.0,0.0,off,0.0,30.0,available,95.78,101.2,36.57,0.3614
2024-01-15 05:04:45,95.86,0.0,0.0,off,30.0,available,95.86,0.0,0.0,off,30.0,available,108.34,100.7,35.76,loaded,80.7,available,95.86,0.0,0.0,off,0.0,30.0,available,95.86,100.7,35.76,0.3551
2024-01-15 05:05:54,95.72,0.0,0.0,off,30.0,available,95.72,0.0,0.0,off,30.0,available,108.86,127.7,41.48,loaded,80.5,available,95.72,0.0,0.0,off,0.0,30.0,available,95.72,127.7,41.48,0.3248
2024-01-15 05:06:50,94.89,0.0,0.0,off,30.0,available,94.89,0.0,0.0,off,30.0,available,109.88,127.4,42.43,loaded,80.4,available,94.89,0.0,0.0,off,0.0,30.0,available,94.89,127.4,42.43,0.333
2024-01-15 05:07:54,95.93,0.0,0.0,off,30.0,available,95.93,0.0,0.0,off,30.0,available,107.96,118.4,40.08,loaded,80.6,available,95.93,0.0,0.0,off,0.0,30.0,available,95.93,118.4,40.08,0.3385
2024-01-15 05:08:47,95.92,0.0,0.0,off,30.0,available,95.92,0.0,0.0,off,30.0,available,108.17,108.2,37.85,loaded,80.7,available,95.92,0.0,0.0,off,0.0,30.0,available,95.92,108.2,37.85,0.3498
2024-01-15 05:09:46,96.51,0.0,0.0,off,30.0,available,96.51,0.0,0.0,off,30.0,available,108.91,129.3,39.39,loaded,80.6,available,96.51,0.0,0.0,off,0.0,30.0,available,96.51,129.3,39.39,0.3046
2024-01-15 05:10:48,95.73,0.0,0.0,off,30.0,available,95.73,0.0,0.0,off,30.0,available,108.94,119.2,36.22,loaded,80.7,available,95.73,0.0,0.0,off,0.0,30.0,available,95.73,119.2,36.22,0.3039
2024-01-15 05:11:59,96.01,0.0,0.0,off,30.0,available,96.01,0.0,0.0,off,30.0,available,108.42,131.8,39.62,loaded,80.8,available,96.01,0.0,0.0,off,0.0,30.0,available,96.01,131.8,39.62,0.3006
2024-01-15 05:12:48,96.47,0.0,0.0,off,30.0,available,96.47,0.0,0.0,off,30.0,available,107.39,126.6,42.77,loaded,81.3,available,96.47,0.0,0.0,off,0.0,30.0,available,96.47,126.6,42.77,0.3378
2024-01-15 05:14:04,95.31,0.0,0.0,off,30.0,available,95.31,0.0,0.0,off,30.0,available,108.89,140.2,42.32,loaded,81.6,available,95.31,0.0,0.0,off,0.0,30.0,available,95.31,140.2,42.32,0.3019
2024-01-15 05:14:55,96.85,0.0,0.0,off,30.0,available,96.85,0.0,0.0,off,30.0,available,108.33,106.5,35.17,loaded,81.8,available,96.85,0.0,0.0,off,0.0,30.0,available,96.85,106.5,35.17,0.3302
2024-01-15 05:16:05,96.0,0.0,0.0,off,30.0,available,96.0,0.0,0.0,off,30.0,available,108.82,97.1,34.75,loaded,81.9,available,96.0,0.0,0.0,off,0.0,30.0,available,96.0,97.1,34.75,0.3579
2024-01-15 05:17:17,96.11,0.0,0.0,off,30.0,available,96.11,0.0,0.0,off,30.0,available,108.36,144.5,42.05,loaded,82.2,available,96.11,0.0,0.0,off,0.0,30.0,available,96.11,144.5,42.05,0.291
2024-01-15 05:17:56,96.77,0.0,0.0,off,30.0,available,96.77,0.0,0.0,off,30.0,available,108.73,82.2,31.85,loaded,81.7,available,96.77,0.0,0.0,off,0.0,30.0,available,96.77,82.2,31.85,0.3875
2024-01-15 05:18:46,96.24,0.0,0.0,off,30.0,available,96.24,0.0,0.0,off,30.0,available,107.84,125.2,41.1,loaded,81.7,available,96.24,0.0,0.0,off,0.0,30.0,available,96.24,125.2,41.1,0.3283
2024-01-15 05:19:59,96.5,0.0,0.0,off,30.0,available,96.5,0.0,0.0,off,30.0,available,107.45,107.0,38.38,loaded,81.3,available,96.5,0.0,0.0,off,0.0,30.0,available,96.5,107.0,38.38,0.3587
2024-01-15 05:20:46,96.49,0.0,0.0,off,30.0,available,96.49,0.0,0.0,off,30.0,available,108.17,95.6,34.26,loaded,81.3,available,96.49,0.0,0.0,off,0.0,30.0,available,96.49,95.6,34.26,0.3584
2024-01-15 05:22:16,96.19,0.0,0.0,off,30.0,available,96.19,0.0,0.0,off,30.0,available,107.61,116.5,37.01,loaded,81.3,available,96.19,0.0,0.0,off,0.0,30.0,available,96.19,116.5,37.01,0.3177
2024-01-15 05:22:54,95.83,0.0,0.0,off,30.0,available,95.83,0.0,0.0,off,30.0,available,107.81,129.9,40.9,loaded,81.7,available,95.83,0.0,0.0,off,0.0,30.0,available,95.83,129.9,40.9,0.3149
2024-01-15 05:23:47,95.56,0.0,0.0,off,30.0,available,95.56,0.0,0.0,off,30.0,available,107.47,119.3,42.47,loaded,81.7,available,95.56,0.0,0.0,off,0.0,30.0,available,95.56,119.3,42.47,0.356
2024-01-15 05:24:58,95.97,0.0,0.0,off,30.0,available,95.97,0.0,0.0,off,30.0,available,108.33,133.9,41.12,loaded,81.8,available,95.97,0.0,0.0,off,0.0,30.0,available,95.97,133.9,41.12,0.3071
2024-01-15 05:25:54,96.09,0.0,0.0,off,30.0,available,96.09,0.0,0.0,off,30.0,available,107.24,107.2,34.29,loaded,81.9,available,96.09,0.0,0.0,off,0.0,30.0,available,96.09,107.2,34.29,0.3199
2024-01-15 05:26:49,95.7,0.0,0.0,off,30.0,available,95.7,0.0,0.0,off,30.0,available,108.2,103.6,36.06,loaded,82.8,available,95.7,0.0,0.0,off,0.0,30.0,available,95.7,103.6,36.06,0.3481
2024-01-15 05:27:51,95.28,0.0,0.0,off,30.0,available,95.28,0.0,0.0,off,30.0,available,108.58,142.1,43.32,loaded,82.9,available,95.28,0.0,0.0,off,0.0,30.0,available,95.28,142.1,43.32,0.3049
2024-01-15 05:28:49,95.58,0.0,0.0,off,30.0,available,95.58,0.0,0.0,off,30.0,available,109.32,115.7,37.26,loaded,82.6,available,95.58,0.0,0.0,off,0.0,30.0,available,95.58,115.7,37.26,0.322
2024-01-15 05:29:50,96.8,0.0,0.0,off,30.0,available,96.8,0.0,0.0,off,30.0,available,108.14,136.2,42.21,loaded,82.4,available,96.8,0.0,0.0,off,0.0,30.0,available,96.8,136.2,42.21,0.3099
2024-01-15 05:31:06,95.67,0.0,0.0,off,30.0,available,95.67,0.0,0.0,off,30.0,available,108.51,126.8,43.23,loaded,82.5,available,95.67,0.0,0.0,off,0.0,30.0,available,95.67,126.8,43.23,0.3409
2024-01-15 05:32:20,95.5,0.0,0.0,off,30.0,available,95.5,0.0,0.0,off,30.0,available,108.49,116.2,38.82,loaded,82.3,available,95.5,0.0,0.0,off,0.0,30.0,available,95.5,116.2,38.82,0.3341
2024-01-15 05:32:46,95.89,0.0,0.0,off,30.0,available,95.89,0.0,0.0,off,30.0,available,108.79,106.4,37.69,loaded,81.5,available,95.89,0.0,0.0,off,0.0,30.0,available,95.89,106.4,37.69,0.3542
2024-01-15 05:33:47,95.58,0.0,0.0,off,30.0,available,95.58,0.0,0.0,off,30.0,available,108.35,121.9,38.5,loaded,81.2,available,95.58,0.0,0.0,off,0.0,30.0,available,95.58,121.9,38.5,0.3158
2024-01-15 05:35:04,95.43,0.0,0.0,off,30.0,available,95.43,0.0,0.0,off,30.0,available,109.46,130.8,42.12,loaded,80.9,available,95.43,0.0,0.0,off,0.0,30.0,available,95.43,130.8,42.12,0.322
2024-01-15 05:35:51,96.39,0.0,0.0,off,30.0,available,96.39,0.0,0.0,off,30.0,available,107.75,138.3,44.55,loaded,80.7,available,96.39,0.0,0.0,off,0.0,30.0,available,96.39,138.3,44.55,0.3221
2024-01-15 05:36:48,95.95,0.0,0.0,off,30.0,available,95.95,0.0,0.0,off,30.0,available,107.65,120.8,39.42,loaded,80.5,available,95.95,0.0,0.0,off,0.0,30.0,available,95.95,120.8,39.42,0.3263
2024-01-15 05:38:08,95.27,0.0,0.0,off,30.0,available,95.27,0.0,0.0,off,30.0,available,107.64,129.6,39.98,loaded,80.5,available,95.27,0.0,0.0,off,0.0,30.0,available,95.27,129.6,39.98,0.3085
2024-01-15 05:39:15,95.49,0.0,0.0,off,30.0,available,95.49,0.0,0.0,off,30.0,available,107.21,91.3,33.27,loaded,80.6,available,95.49,0.0,0.0,off,0.0,30.0,available,95.49,91.3,33.27,0.3644
2024-01-15 05:40:05,95.51,0.0,0.0,off,30.0,available,95.51,0.0,0.0,off,30.0,available,107.8,125.7,38.2,loaded,80.9,available,95.51,0.0,0.0,off,0.0,30.0,available,95.51,125.7,38.2,0.3039
2024-01-15 05:41:12,96.07,0.0,0.0,off,30.0,available,96.07,0.0,0.0,off,30.0,available,107.58,128.4,42.26,loaded,81.3,available,96.07,0.0,0.0,off,0.0,30.0,available,96.07,128.4,42.26,0.3291
2024-01-15 05:42:16,95.84,0.0,0.0,off,30.0,available,95.84,0.0,0.0,off,30.0,available,108.33,123.0,40.38,loaded,80.7,available,95.84,0.0,0.0,off,0.0,30.0,available,95.84,123.0,40.38,0.3283
2024-01-15 05:42:45,96.37,0.0,0.0,off,30.0,available,96.37,0.0,0.0,off,30.0,available,108.67,140.9,40.14,loaded,81.1,available,96.37,0.0,0.0,off,0.0,30.0,available,96.37,140.9,40.14,0.2849
2024-01-15 05:43:57,95.54,0.0,0.0,off,30.0,available,95.54,0.0,0.0,off,30.0,available,107.39,127.2,41.01,loaded,81.1,available,95.54,0.0,0.0,off,0.0,30.0,available,95.54,127.2,41.01,0.3224
2024-01-15 05:45:00,95.73,0.0,0.0,off,30.0,available,95.73,0.0,0.0,off,30.0,available,106.68,108.9,35.37,loaded,80.7,available,95.73,0.0,0.0,off,0.0,30.0,available,95.73,108.9,35.37,0.3248
2024-01-15 05:45:52,96.3,0.0,0.0,off,30.0,available,96.3,0.0,0.0,off,30.0,available,107.55,111.0,36.7,loaded,80.4,available,96.3,0.0,0.0,off,0.0,30.0,available,96.3,111.0,36.7,0.3306
2024-01-15 05:47:13,95.61,0.0,0.0,off,30.0,available,95.61,0.0,0.0,off,30.0,available,108.4,123.4,39.01,loaded,80.5,available,95.61,0.0,0.0,off,0.0,30.0,available,95.61,123.4,39.01,0.3161
2024-01-15 05:47:59,95.84,0.0,0.0,off,30.0,available,95.84,0.0,0.0,off,30.0,available,108.37,98.0,35.01,loaded,80.1,available,95.84,0.0,0.0,off,0.0,30.0,available,95.84,98.0,35.01,0.3572
2024-01-15 05:49:09,95.59,0.0,0.0,off,30.0,available,95.59,0.0,0.0,off,30.0,available,108.22,87.9,36.31,loaded,80.1,available,95.59,0.0,0.0,off,0.0,30.0,available,95.59,87.9,36.31,0.4131
2024-01-15 05:50:16,95.5,0.0,0.0,off,30.0,available,95.5,0.0,0.0,off,30.0,available,108.06,114.0,37.79,loaded,79.9,available,95.5,0.0,0.0,off,0.0,30.0,available,95.5,114.0,37.79,0.3315
2024-01-15 05:51:18,96.57,0.0,0.0,off,30.0,available,96.57,0.0,0.0,off,30.0,available,108.65,96.1,32.71,loaded,80.1,available,96.57,0.0,0.0,off,0.0,30.0,available,96.57,96.1,32.71,0.3404
2024-01-15 05:51:50,95.89,0.0,0.0,off,30.0,available,95.89,0.0,0.0,off,30.0,available,108.43,108.8,38.21,loaded,80.0,available,95.89,0.0,0.0,off,0.0,30.0,available,95.89,108.8,38.21,0.3512
2024-01-15 05:52:43,95.64,0.0,0.0,off,30.0,available,95.64,0.0,0.0,off,30.0,available,107.51,115.1,38.82,loaded,79.8,available,95.64,0.0,0.0,off,0.0,30.0,available,95.64,115.1,38.82,0.3373
2024-01-15 05:53:45,94.8,0.0,0.0,off,30.0,available,94.8,0.0,0.0,off,30.0,available,107.91,133.0,38.0,loaded,80.1,available,94.8,0.0,0.0,off,0.0,30.0,available,94.8,133.0,38.0,0.2857
2024-01-15 05:54:40,96.17,0.0,0.0,off,30.0,available,96.17,0.0,0.0,off,30.0,available,107.68,96.2,35.19,loaded,79.7,available,96.17,0.0,0.0,off,0.0,30.0,available,96.17,96.2,35.19,0.3658
2024-01-15 05:55:43,96.16,0.0,0.0,off,30.0,available,96.16,0.0,0.0,off,30.0,available,109.41,107.9,38.83,loaded,79.8,available,96.16,0.0,0.0,off,0.0,30.0,available,96.16,107.9,38.83,0.3599
2024-01-15 05:57:09,95.76,0.0,0.0,off,30.0,available,95.76,0.0,0.0,off,30.0,available,108.7,109.9,35.69,loaded,79.4,available,95.76,0.0,0.0,off,0.0,30.0,available,95.76,109.9,35.69,0.3247
2024-01-15 05:58:08,96.2,0.0,0.0,off,30.0,available,96.2,0.0,0.0,off,30.0,available,106.85,136.0,37.95,loaded,79.5,available,96.2,0.0,0.0,off,0.0,30.0,available,96.2,136.0,37.95,0.279
2024-01-15 05:58:45,95.27,0.0,0.0,off,30.0,available,95.27,0.0,0.0,off,30.0,available,108.75,128.6,42.8,loaded,79.7,available,95.27,0.0,0.0,off,0.0,30.0,available,95.27,128.6,42.8,0.3328
2024-01-15 05:59:53,99.91,454.2,131.77,loaded,30.9,available,98.12,462.2,107.76,loaded,39.7,available,107.97,321.0,76.77,loaded,79.6,available,110.28,455.1,132.55,loaded,0.04,30.8,available,89.75,1692.5,448.85,0.2652
2024-01-15 06:01:10,100.06,447.3,129.62,loaded,32.1,available,99.8,453.1,107.56,loaded,47.9,available,107.85,328.2,79.55,loaded,79.9,available,109.69,491.0,129.91,loaded,0.026,31.7,available,89.95,1719.5,446.64,0.2597
2024-01-15 06:01:48,100.02,450.8,127.15,loaded,33.1,available,100.55,455.6,113.77,loaded,55.7,available,108.56,307.9,78.27,loaded,79.8,available,109.59,507.1,130.76,loaded,0.02,32.8,available,91.25,1721.4,449.95,0.2614
2024-01-15 06:03:11,100.96,446.5,132.42,loaded,34.5,available,113.9,0.0,22.84,unloaded,58.5,available,108.57,308.0,73.72,loaded,79.9,available,109.56,412.2,115.48,loaded,0.034,33.6,available,94.06,1166.7,344.46,0.2952
2024-01-15 06:04:03,99.33,467.5,127.08,loaded,35.0,available,114.9,0.0,21.91,unloaded,60.5,available,107.97,312.9,77.38,loaded,80.2,available,109.79,450.5,125.85,loaded,0.006,34.3,available,94.18,1230.9,352.22,0.2861
2024-01-15 06:04:54,98.47,458.3,125.08,loaded,35.9,available,114.39,0.0,23.26,unloaded,62.8,available,108.22,329.5,80.09,loaded,80.3,available,110.03,384.2,113.15,loaded,0.04,35.3,available,94.51,1172.0,341.58,0.2915
2024-01-15 06:06:00,98.94,442.8,129.68,loaded,37.3,available,115.44,0.0,22.56,unloaded,65.2,available,107.77,313.5,79.82,loaded,80.0,available,109.57,463.3,132.66,loaded,0.023,36.0,available,94.34,1219.6,364.73,0.2991
2024-01-15 06:07:08,100.24,449.4,128.14,loaded,37.6,available,98.63,448.7,109.85,loaded,69.4,available,107.97,340.7,82.17,loaded,80.4,available,110.08,456.2,128.72,loaded,0.022,36.3,available,92.75,1695.0,448.88,0.2648
2024-01-15 06:08:00,98.72,449.1,131.18,loaded,38.0,available,99.91,448.9,107.71,loaded,72.4,available,108.55,313.7,76.33,loaded,80.4,available,110.13,454.2,125.83,loaded,0.013,36.5,available,93.6,1665.9,441.05,0.2648
2024-01-15 06:08:57,115.15,0.0,22.26,unloaded,38.6,available,99.53,440.9,110.49,loaded,74.3,available,107.45,363.2,86.71,loaded,80.4,available,109.57,426.3,120.29,loaded,0.003,37.2,available,95.53,1230.4,339.75,0.2761
2024-01-15 06:10:05,114.77,0.0,22.31,unloaded,39.0,available,101.23,455.2,109.9,loaded,76.1,available,106.61,320.8,73.47,loaded,80.3,available,108.17,458.1,130.83,loaded,0.03,38.0,available,95.32,1234.1,336.51,0.2727
2024-01-15 06:11:03,100.85,439.1,129.77,loaded,40.3,available,99.03,456.3,113.44,loaded,77.4,available,107.8,335.4,80.05,loaded,80.4,available,109.72,394.1,117.91,loaded,0.032,38.1,available,93.49,1624.8,441.18,0.2715
